Group,Filename,Fuelbed_number,Fuelbed_name,Benchmark_ROS,Benchmark_FL,Benchmark_RI,Benchmark_RI_Shrub,Benchmark_RI_Herb,Benchmark_RI_Wood,Benchmark_RI_LLM,Crosswalk13,ROS%13,FL%13,Crosswalk40,ROS%40,FL%40,Custom_ROS,Custom_FL,Custom_RI,Custom_RI_Shrub,Custom_RI_Herb,Custom_RI_Wood,Custom_RI_LLM,Custom_Crosswalk13,Custom_ROS%13,Custom_FL%13,Custom_Crosswalk40,Custom_ROS%40,Custom_FL%40,FCC_Code,Surface_fire_potential,Reaction_potential,Spread_potential,Flamelength_potential,Crown_fire_potential,Crown_initiation_potential,Crown-crown_trans_potential,Crownfire_spread_potential,Available_fuel_potential,Flame_available_potential,Smolder_available_potential,Residual_smolder_potential,Depth_shrub,Depth_herb,Depth_woody,Depth_LLM,Depth_surface_fuels,PercentCover_shrub,PercentCover_herb,PercentCover_woody,PercentCover_LLM,Tree_over_crown_load,Tree_mid_crown_load,Tree_under_crown_load,Tree_aboveground_load,Snag_class1_foliage_load,Snag_class1_wood_load,Snag_class1_other_load,Snag_class2_load,Snag_class3_load,Ladderfuels_load,Shrub_primary_load,Shrub_primary_crown_load,Shrub_secondary_load,Shrub_secondary_crown_load,Shrub_needleDrape_load,Herb_primary_load,Herb_secondary_load,Woody_sound_1hr_load,Woody_sound_10hr_load,Woody_sound_100hr_load,Woody_sound_1000hr_load,Woody_sound_10khr_load,Woody_sound_GT10k_load,Woody_rotten_1000hr_load,Woody_rotten_10k_load,Woody_rotten_GT10k_load,Woody_pile_load,Woody_stumps_sound_load,Woody_stumps_rotten_load,Woody_stumps_lightered_load,LLM_litter_load,LLM_lichen_load,LLM_moss_load,Ground_upperduff_load,Ground_lowerduff_load,Ground_basalaccum_load,Ground_squirrelmid_load,Total_aboveground_biomass,Total_carbon_load,Version
3.2,fuelbed_21523.xml,21523,"Mesic flatland 21-40 yr old long-needle pine plantation, 4-8 yr mFRI",8.3102,5.0784,5635.917,3319.481,1563.9847,136.2488,616.2022,10,111.0988,108.0516,165,113.8383,76.9458,2.4372,2.155,2521.7947,2249.7849,155.5491,21.088,95.3729,9,35.7363,86.1994,183,187.478,239.4429,641,5.7655,6.0058,5.7655,4.5071,3.6759,2.9816,7.1922,3.1976,1.2778,0.9846,0.0914,0.2018,3.5,1,0.2083,0.0167,1.4333,50,40,15,60,1.9406,,0.1132,15.5783,,,,,,,4,2.6,,,0,0.4,,0.23,0.13,0.24,1.25,0.75,0.75,0,0,0,,,,,0.65,,,0.5,,,,24.4783,10.0141,3.0.257
3.2,fuelbed_21524.xml,21524,"Mesic flatland 41-60 yr old long-needle pine plantation, 4-8 yr mFRI",10.3289,5.5852,5330.9888,3175.8909,1277.3075,261.5886,616.2022,10,138.087,118.8337,163,51.904,88.6537,3.0736,2.3626,2415.364,2152.4666,127.0371,40.4875,95.3729,9,45.0673,94.5033,185,90.3998,124.3465,642,6.4277,5.8411,6.4277,4.7266,3.7036,2.6336,7.1922,3.61,1.7474,1.294,0.1094,0.344,4,1,0.2083,0.0583,1.6092,50,30,15,95,3.2343,,0.1078,57.6015,,,,,,,4,2.6,,,0,0.3,,0.29,0.26,0.32,1.5,1.5,1.5,0,0,0,,,,,0.85,,,0.5,,,,68.6215,31.0758,3.0.257
3.2,fuelbed_31133.xml,31133,"Mesic upland 21-40 yr old longleaf pine forest, 9-20 yr mFRI",5.8333,3.3617,3447.0664,1679.9133,905.5862,224.4658,637.1012,9,85.5326,134.4695,189,84.541,78.1799,1.6547,1.3115,1442.0643,1138.5647,170.1502,34.7418,98.6076,8,100.2865,131.1539,187,71.9447,72.8633,552,4.8305,4.6969,4.8305,3.667,4.777,5.8979,7.1922,2.8503,1.7473,1.2723,0.289,0.186,5.5,0.5,0.3583,0.05,4.3941,90,20,15,55,1.8048,,0.8984,4.4466,,,,,,,8,3.76,,,0,0.2,,0.16,0.32,0.35,1,0.75,0.75,0,0,0,,,,,1.95,,,2.5,,,,20.4266,7.1783,3.0.257
3.2,fuelbed_31134.xml,31134,"Mesic upland 41-60 yr old longleaf pine forest, 9-20 yr mFRI",6.3811,3.4805,3093.5635,1676.827,461.521,318.1143,637.1012,9,93.5648,139.22,189,92.48,80.9418,1.9783,1.4163,1371.0317,1136.473,86.715,49.2363,98.6076,8,119.8997,141.6327,161,86.015,88.5204,532,5.0522,4.4496,5.0522,3.7312,3.3642,2.3797,7.1922,3.0721,1.9908,1.4026,0.3028,0.2855,5.5,0.5,0.3583,0.0667,4.4039,90,15,15,90,1.9384,,2.1235,8.0924,,,,,,,8,3.76,,,0,0.1,,0.21,0.45,0.4,1.25,1.25,1.25,0,0,0,,,,,2.15,,,2.5,,,,25.6524,9.0512,3.0.257
3.2,fuelbed_31533.xml,31533,"Mesic uplands 21-40 yr old  long-needle pine plantation, 9-20 yr mFRI",9.5212,5.2419,4775.6089,3205.2712,840.3581,258.6896,471.2901,10,127.2888,111.5295,163,47.8452,83.2046,3.1321,2.3827,2443.2566,2172.3792,157.8945,40.0388,72.9441,9,45.9248,95.3099,185,92.1198,125.4078,642,6.1713,5.5285,6.1713,4.579,3.7765,3.2892,7.1922,3.1246,1.8726,1.3972,0.2886,0.1869,10,0.5,0.3583,0.05,6.2527,70,20,15,55,1.9406,,0.4775,15.8363,,,,,,,7,4.27,,,0,0.2,,0.16,0.45,0.35,1,0.75,0.75,0,0,0,,,,,1.95,,,2.5,,,,30.9463,13.1282,3.0.257
3.2,fuelbed_31534.xml,31534,"Mesic uplands 41-60 yr old  long-needle pine plantation, 9-20 yr mFRI",10.882,5.3135,4082.8586,2853.5496,426.0956,331.9232,471.2901,10,145.4809,113.0526,163,54.6833,84.3409,3.7475,2.4541,2138.3755,1933.999,80.0589,51.3735,72.9441,9,54.9482,98.1627,186,85.1697,106.6986,742,6.5976,5.1118,6.5976,4.6102,3.7115,2.7973,7.1922,3.4648,2.3788,1.6975,0.3097,0.3715,15,0.5,0.3583,0.0667,8.0879,60,15,15,90,3.2343,,0.4548,58.0449,,,,,,,7,4.27,,,0,0.1,,0.21,0.5,0.4,1.25,1.75,1.75,0,0,0,,,,,2.15,,,2.5,,,,75.6549,34.2825,3.0.257
3.2,fuelbed_41133.xml,41133,"Xeric upland 21-40 yr old longleaf pine forest, 9-20 yr mFRI",2.4892,1.3787,1216.4288,146.7778,253.4622,179.0877,637.1012,8,150.8619,137.8714,185,73.2124,72.5639,0.3323,0.2826,293.4881,99.479,67.6832,27.7184,98.6076,8,20.1393,28.2557,181,47.4712,56.5115,341,3.1555,2.7902,3.1555,2.3484,4.3534,4.5209,7.6902,3.0729,1.4359,1.1524,0.1249,0.1586,6,0.7,0.1583,0.075,0.5764,15,25,10,50,3.6207,,1.0944,20.3057,,,,,,,1,0.4625,,,0,0.05,,0.08,0.5,0.21,0.5,0.75,0.75,0,0,0,,,,,1.95,,,1,,,,27.0957,12.1841,3.0.257
3.2,fuelbed_41134.xml,41134,"Xeric upland 41-60 yr old longleaf pine forest, 9-20 yr mFRI",3.964,1.7948,1204.6904,153.6186,156.4613,257.5094,637.1012,8,240.2407,179.4764,186,90.0903,78.0332,0.3762,0.3081,284.3596,104.1153,41.7806,39.8561,98.6076,8,22.798,30.8109,181,53.7381,61.6218,442,3.9819,2.7767,3.9819,2.6794,3.7629,2.2069,9,3.5726,1.679,1.2276,0.2348,0.2165,6,0.7,0.1583,0.0833,0.5372,15,10,10,85,3.6095,,1.6335,81.2092,,,,,,,1,0.4625,,,0,0.03,,0.11,0.6,0.28,0.75,1,1,0,0,0,,,,,2.15,,,2,,,,90.1292,43.5258,3.0.257
3.2,fuelbed_41533.xml,41533,"Xeric upland 21-40 yr old long-needle pine plantation, 9-20 yr mFRI",2.1719,1.1873,1018.5253,114.6853,253.4622,179.0877,471.2901,8,131.6314,118.7288,161,94.4312,74.2055,0.2933,0.244,246.0739,77.7282,67.6832,27.7184,72.9441,8,17.7735,24.4031,181,41.8946,48.8061,341,2.9475,2.5531,2.9475,2.1793,4.237,4.2364,7.6902,3.0859,1.4191,1.1356,0.1249,0.1586,5,0.7,0.1583,0.075,0.4339,15,25,10,50,3.6207,,1.0944,26.9851,,,,,,,0.75,0.3469,,,0,0.05,,0.08,0.5,0.21,0.5,0.75,0.75,0,0,0,,,,,1.95,,,1,,,,33.5251,15.466,3.0.257
3.2,fuelbed_41534.xml,41534,"Xeric upland 41-60 yr old long-needle pine plantation, 9-20 yr mFRI",2.8412,1.446,1038.8794,153.6186,156.4613,257.5094,471.2901,8,172.1965,144.6023,185,83.566,76.1065,0.2729,0.255,258.6961,104.1153,41.7806,39.8561,72.9441,8,16.538,25.4977,181,38.9825,50.9953,342,3.3712,2.5785,3.3712,2.405,3.6757,2.009,9,3.567,1.679,1.2276,0.2348,0.2165,6,0.7,0.1583,0.0833,0.5372,15,10,10,85,3.6095,,1.6335,107.7407,,,,,,,1,0.4625,,,0,0.03,,0.11,0.6,0.28,0.75,1,1,0,0,0,,,,,2.15,,,2,,,,116.6607,56.7916,3.0.257
3.2,fuelbed_31434.xml,31434,"Mesic upland 41-60 yr old long-needle pine late-stage herbicide application, 9-20 yr mFRI",9.0612,8.0376,13582.5938,254.4063,9129.5146,3496.0332,702.6401,13,63.8564,84.6065,202,79.4845,151.6531,1.6279,1.8924,3910.6304,172.4244,3088.3547,541.0997,108.7514,8,98.6627,189.2356,188,35.3899,63.0785,632,6.0204,9,6.0204,5.6701,3.0539,5.2142,0,1.9111,2.2889,1.5628,0.2169,0.5091,2,2,0.1833,0.125,0.5999,5,80,65,65,0.5836,,,3.6356,,,,,,,0.5,0.2312,,,0,2,,2.97,1.4,4.8,3.75,1.88,1.88,,,,,,,,3,,,,,,,25.8156,4.4334,3.0.257
3.2,fuelbed_31433.xml,31433,"Mesic upland 21-40 yr old long-needle pine late-stage herbicide application, 9-20 yr mFRI",7.9254,6.8313,12113.5322,245.7185,8867.8496,2297.3237,702.6401,12,67.9705,93.579,203,38.6603,86.4718,1.4883,1.6964,3630.6948,166.5362,2999.8381,355.5691,108.7514,8,90.2015,169.6364,188,32.3549,56.5455,632,5.6304,8.8049,5.6304,5.2273,2.7382,4.8583,0,1.5305,1.8423,1.1601,0.3087,0.3736,2,2,0.1833,0.0417,0.6843,5,80,50,65,0.2594,,,0.9171,,,,,,,0.5,0.2312,,,0,2,,2.17,1.02,3.5,2.75,1.38,1.38,,,,,,,,2,,,1.5,,,,19.1171,3.7742,3.0.257
3.2,fuelbed_32434.xml,32434,"Mesic upland 41-60 yr old oak-pine late-stage herbicide application, 9-20 yr mFRI",9.0612,8.0376,13582.5938,254.4063,9129.5146,3496.0332,702.6401,13,63.8564,84.6065,202,79.4845,151.6531,1.6279,1.8924,3910.6304,172.4244,3088.3547,541.0997,108.7514,8,98.6627,189.2356,188,35.3899,63.0785,632,6.0204,9,6.0204,5.6701,3.0539,5.2142,0,1.9111,2.2889,1.5628,0.2169,0.5091,2,2,0.1833,0.125,0.5999,5,80,65,65,0.5836,,,3.6356,,,,,,,0.5,0.2312,,,0,2,,2.97,1.4,4.8,3.75,1.88,1.88,,,,,,,,3,,,,,,,25.8156,4.4334,3.0.257
3.2,fuelbed_32433.xml,32433,"Mesic upland 21-40 yr old oak-pine late-stage herbicide application, 9-20 yr mFRI",7.9254,6.8313,12113.5322,245.7185,8867.8496,2297.3237,702.6401,12,67.9705,93.579,203,38.6603,86.4718,1.4883,1.6964,3630.6948,166.5362,2999.8381,355.5691,108.7514,8,90.2015,169.6364,188,32.3549,56.5455,632,5.6304,8.8049,5.6304,5.2273,2.7382,4.8583,0,1.5305,1.8423,1.1601,0.3087,0.3736,2,2,0.1833,0.0417,0.6843,5,80,50,65,0.2594,,,0.9171,,,,,,,0.5,0.2312,,,0,2,,2.17,1.02,3.5,2.75,1.38,1.38,,,,,,,,2,,,1.5,,,,19.1171,3.7742,3.0.257
3.2,fuelbed_41434.xml,41434,"Xeric upland 41-60 yr old long-needle pine late-stage herbicide application, 9-20 yr mFRI",9.0612,8.0376,13582.5938,254.4063,9129.5146,3496.0332,702.6401,13,63.8564,84.6065,202,79.4845,151.6531,1.6279,1.8924,3910.6304,172.4244,3088.3547,541.0997,108.7514,8,98.6627,189.2356,188,35.3899,63.0785,632,6.0204,9,6.0204,5.6701,3.0539,5.2142,0,1.9111,2.2889,1.5628,0.2169,0.5091,2,2,0.1833,0.125,0.5999,5,80,65,65,0.5836,,,3.6356,,,,,,,0.5,0.2312,,,0,2,,2.97,1.4,4.8,3.75,1.88,1.88,,,,,,,,3,,,,,,,25.8156,4.4334,3.0.257
3.2,fuelbed_41433.xml,41433,"Xeric upland 21-40 yr old long-needle pine late-stage herbicide application, 9-20 yr mFRI",7.9254,6.8313,12113.5322,245.7185,8867.8496,2297.3237,702.6401,12,67.9705,93.579,203,38.6603,86.4718,1.4883,1.6964,3630.6948,166.5362,2999.8381,355.5691,108.7514,8,90.2015,169.6364,188,32.3549,56.5455,632,5.6304,8.8049,5.6304,5.2273,2.7382,4.8583,0,1.5305,1.8423,1.1601,0.3087,0.3736,2,2,0.1833,0.0417,0.6843,5,80,50,65,0.2594,,,0.9171,,,,,,,0.5,0.2312,,,0,2,,2.17,1.02,3.5,2.75,1.38,1.38,,,,,,,,2,,,1.5,,,,19.1171,3.7742,3.0.257
3.2,fuelbed_42434.xml,42434,"Xeric upland 41-60 yr old oak-pine late-stage herbicide application, 9-20 yr mFRI",9.0612,8.0376,13582.5938,254.4063,9129.5146,3496.0332,702.6401,13,63.8564,84.6065,202,79.4845,151.6531,1.6279,1.8924,3910.6304,172.4244,3088.3547,541.0997,108.7514,8,98.6627,189.2356,188,35.3899,63.0785,632,6.0204,9,6.0204,5.6701,3.0539,5.2142,0,1.9111,2.2889,1.5628,0.2169,0.5091,2,2,0.1833,0.125,0.5999,5,80,65,65,0.5836,,,3.6356,,,,,,,0.5,0.2312,,,0,2,,2.97,1.4,4.8,3.75,1.88,1.88,,,,,,,,3,,,,,,,25.8156,4.4334,3.0.257
3.2,fuelbed_42433.xml,42433,"Xeric upland 21-40 yr old oak-pine late-stage herbicide application, 9-20 yr mFRI",7.9254,6.8313,12113.5322,245.7185,8867.8496,2297.3237,702.6401,12,67.9705,93.579,203,38.6603,86.4718,1.4883,1.6964,3630.6948,166.5362,2999.8381,355.5691,108.7514,8,90.2015,169.6364,188,32.3549,56.5455,632,5.6304,8.8049,5.6304,5.2273,2.7382,4.8583,0,1.5305,1.8423,1.1601,0.3087,0.3736,2,2,0.1833,0.0417,0.6843,5,80,50,65,0.2594,,,0.9171,,,,,,,0.5,0.2312,,,0,2,,2.17,1.02,3.5,2.75,1.38,1.38,,,,,,,,2,,,1.5,,,,19.1171,3.7742,3.0.257
3.3,fuelbed_11121.xml,11121,"Wet flatland 0-10 yr old longleaf pine forest, 4-8 yr mFRI",4.1981,2.8354,4212.1548,1500.2782,2410.0579,21.7609,280.058,9,61.5554,113.4156,189,60.8417,65.9393,0.2346,0.2628,419.9866,157.0077,216.2647,3.3681,43.3461,8,14.2157,26.2812,181,33.5084,52.5624,400,4.0978,5.1921,4.0978,3.3677,0,0,0,0,0.4228,0.4061,0.0053,0.0115,4,1,0.025,0.0083,1.457,45,65,10,20,,,,,,,,,,,3.5,2.0125,,,0,0.7,,0.07,0.04,0.05,0.2,0,0,0,0,0,,,,,0.25,,,,,,,4.81,1.4813,3.0.257
3.3,fuelbed_11122.xml,11122,"Wet flatland 11-20 yr old longleaf pine forest, 4-8 yr mFRI",6.0291,3.4938,4614.3145,1529.0438,2557.6714,43.6845,483.9143,9,88.4034,139.7523,189,87.3785,81.2513,0.3288,0.3242,471.1881,160.0181,229.5107,6.7613,74.898,8,19.9265,32.418,181,46.9697,64.8359,521,4.9109,5.4343,4.9109,3.7383,2.3532,3.6297,0,1.8607,0.6444,0.5332,0.0188,0.0925,4,1,0.05,0.0167,1.4076,45,55,10,40,0.3881,,,0.302,,,,,,,3.5,2.0125,,,0,0.7,,0.1,0.09,0.1,0.5,0.38,0.38,0,0,0,,,,,0.5,,,,,,,6.552,1.7572,3.0.257
3.3,fuelbed_21121.xml,21121,"Mesic flatland 0-10 yr old longleaf pine forest, 4-8 yr mFRI",2.6152,2.0338,3119.1167,1008.1703,1714.1561,45.6734,351.117,9,38.3457,81.3527,183,201.1674,225.9799,0.1452,0.1907,320.7393,105.5074,153.8185,7.0691,54.3443,8,8.7983,19.0704,181,20.7388,38.1408,300,3.2343,4.4679,3.2343,2.8522,0.4059,0,0,0.9471,0.2763,0.2334,0.0131,0.0298,2,1,0.2083,0.0083,0.3287,10,60,10,20,0.0604,,,0.0422,,,,,,,1,0.65,,,0,0.5,,0.1,0.2,0.15,0.5,0,0,0,0,0,,,,,0.25,,,,,,,2.7422,0.7211,3.0.257
3.3,fuelbed_21122.xml,21122,"Mesic flatland 11-20 yr old longleaf pine forest, 4-8 yr mFRI",3.8897,3.054,4460.7295,2022.786,1859.6211,93.7752,484.5474,9,57.0331,122.16,189,56.3718,71.0233,0.2233,0.2935,468.0712,211.6894,166.8717,14.5141,74.996,8,13.5335,29.3497,181,31.9004,58.6995,421,3.9444,5.3431,3.9444,3.4951,2.1018,3.0314,0,1.8725,0.6617,0.5077,0.0299,0.1241,3,1,0.2083,0.0083,0.5056,20,50,10,40,0.6469,,0.0593,0.4767,,,,,,,2,1.3,,,0,0.5,,0.16,0.25,0.2,1,0.38,0.38,0,0,0,,,,,0.45,,,,,,,5.7967,1.3633,3.0.257
3.3,fuelbed_31131.xml,31131,"Mesic upland 0-10 yr old longleaf pine forest, 9-20 yr mFRI",2.1589,1.9206,3179.7036,1120.3472,1526.2183,146.2506,386.8874,8,130.8439,192.0624,186,49.0664,83.5054,0.1769,0.2426,458.4912,117.2471,258.7275,22.636,59.8806,8,10.7219,24.2629,181,25.2731,48.5259,300,2.9387,4.5111,2.9387,2.7717,0,0,0,0,0.4636,0.4516,0.006,0.0059,3,0.5,0.3583,0.0167,1.1796,50,30,15,15,,,,,,,,,,,4,1.88,,,0,0.35,,0.15,0.16,0.2,0.1,0,0,0,0,0,,,,,0.95,,,,,,,5.91,1.59,3.0.257
3.3,fuelbed_31132.xml,31132,"Mesic upland 11-20 yr old longleaf pine forest, 9-20 yr mFRI",4.773,2.8266,3227.0723,1249.0752,1317.9082,141.8976,518.1914,9,69.9858,113.0654,189,69.1744,65.7357,0.3562,0.3393,456.2986,130.7187,223.4144,21.9622,80.2033,8,21.5867,33.9308,181,50.8828,67.8615,421,4.3695,4.5446,4.3695,3.3625,2.3832,3.523,0,2.0374,0.9509,0.7651,0.0772,0.1086,5.5,0.5,0.3583,0.0333,3.5157,75,25,15,35,0.4902,,,0.4112,,,,,,,6,2.82,,,0,0.3,,0.11,0.22,0.3,0.75,0.38,0.38,0,0,0,,,,,1.5,,,0.5,,,,10.8512,2.9156,3.0.257
3.3,fuelbed_31532.xml,31532,"Mesic upland 11-20 yr old  long-needle pine plantation, 9-20 yr mFRI",7.4814,4.5984,4823.8447,3051.4326,1221.8311,165.5059,385.075,10,100.0185,97.8392,164,83.1264,93.8458,0.4974,0.4979,611.6835,319.3399,207.1272,25.6162,59.6001,8,30.1466,49.7877,181,71.0598,99.5753,531,5.4704,5.5563,5.4704,4.2888,2.7521,4.0902,0,2.331,1.1572,0.9711,0.0769,0.1092,7,0.5,0.3583,0.0333,4.2946,70,25,15,35,0.8625,,,1.0462,,,,,,,6,3.66,,,0,0.3,,0.11,0.32,0.3,0.75,0.38,0.38,0,0,0,,,,,1.5,,,0.5,,,,11.5862,3.6531,3.0.257
3.3,fuelbed_41131.xml,41131,"Xeric upland 0-10 yr old longleaf pine forest, 9-20 yr mFRI",1.016,0.7119,1049.3318,108.2608,541.8691,12.3145,386.8874,8,61.5767,71.1914,183,78.155,79.1015,0.1278,0.1259,203.6689,11.3297,130.5526,1.906,59.8806,8,7.7428,12.5851,181,18.2509,25.1702,200,2.016,2.5915,2.016,1.6875,0.4026,0,0,0.9393,0.2605,0.2043,0.0074,0.0488,4,0.7,0.1583,0.0417,0.2102,5,45,10,10,0.4704,,,0.0132,,,,,,,0.6,0.2775,,,0,0.15,,0.03,0.1,0.09,0.1,0.25,0.25,0,0,0,,,,,0.95,,,,,,,2.5332,0.6953,3.0.257
3.3,fuelbed_41132.xml,41132,"Xeric upland 11-20 yr old longleaf pine forest, 9-20 yr mFRI",2.3054,1.1301,1106.0994,122.4099,419.9395,45.5585,518.1914,8,139.7215,113.0054,161,100.235,70.6284,0.2715,0.1875,201.2411,12.8105,101.1761,7.0513,80.2033,8,16.4528,18.7454,181,38.7817,37.4908,331,3.0367,2.6606,3.0367,2.1261,2.564,4.1464,0,1.8358,0.5941,0.4785,0.015,0.1006,6,0.7,0.1583,0.0667,0.4143,10,35,10,30,0.8456,,0.7057,0.5245,,,,,,,0.8,0.37,,,0,0.1,,0.05,0.25,0.14,0.25,0.5,0.5,0,0,0,,,,,1.5,,,,,,,4.6145,1.2472,3.0.257
3.3,fuelbed_41532.xml,41532,"Xeric upland 11-20 yr old long-needle pine plantation, 9-20 yr mFRI",2.2781,1.003,921.2997,70.7268,419.9395,45.5585,385.075,8,138.0683,100.2978,184,119.9014,83.5815,0.2833,0.1746,175.2292,7.4017,101.1761,7.0513,59.6001,8,17.1675,17.4624,181,40.4662,34.9248,321,3.0187,2.4282,3.0187,2.003,2.4642,3.9368,0,1.8127,0.574,0.4584,0.015,0.1006,4.5,0.7,0.1583,0.0667,0.396,15,35,10,30,0.8456,,0.7057,0.6897,,,,,,,0.5,0.2312,,,0,0.1,,0.05,0.25,0.14,0.25,0.5,0.5,0,0,0,,,,,1.5,,,,,,,4.4797,1.2605,3.0.257
3.3,fuelbed_43431.xml,43431,"Xeric upland 0-10 yr old oak late-stage herbicide application, 9-20 yr mFRI",7.9254,6.8313,12113.5322,245.7185,8867.8496,2297.3237,702.6401,12,67.9705,93.579,203,38.6603,86.4718,1.2206,1.4634,3196.6172,25.715,2706.5815,355.5691,108.7514,8,73.9762,146.3403,187,53.0699,81.3002,632,5.6304,8.8049,5.6304,5.2273,2.7382,4.8583,0,1.5305,1.8423,1.1601,0.3087,0.3736,2,2,0.1833,0.0417,0.6843,5,80,50,65,0.2594,,,0.9171,,,,,,,0.5,0.2312,,,0,2,,2.17,1.02,3.5,2.75,1.38,1.38,,,,,,,,2,,,1.5,,,,19.1171,3.7742,3.0.257
3.3,fuelbed_33431.xml,33431,"Mesic upland 0-10 yr old oak late-stage herbicide application, 9-20 yr mFRI",7.9254,6.8313,12113.5322,245.7185,8867.8496,2297.3237,702.6401,12,67.9705,93.579,203,38.6603,86.4718,1.2206,1.4634,3196.6172,25.715,2706.5815,355.5691,108.7514,8,73.9762,146.3403,187,53.0699,81.3002,632,5.6304,8.8049,5.6304,5.2273,2.7382,4.8583,0,1.5305,1.8423,1.1601,0.3087,0.3736,2,2,0.1833,0.0417,0.6843,5,80,50,65,0.2594,,,0.9171,,,,,,,0.5,0.2312,,,0,2,,2.17,1.02,3.5,2.75,1.38,1.38,,,,,,,,2,,,1.5,,,,19.1171,3.7742,3.0.257
4.1,fuelbed_11136.xml,11136,"Wet flatland >100 yr old longleaf pine forest, 9-20 yr mFRI",7.4175,5.1302,6025.5181,3300.0232,1371.5059,742.1106,611.8783,10,99.1642,109.1535,165,101.6093,77.7305,2.6419,2.4427,3740.4224,2735.3745,1005.048,0,0,9,38.7379,97.7088,185,77.7037,128.5641,544,5.447,6.2099,5.447,4.53,4.2129,2.2007,8.1225,4.9213,3.51,2.9719,0.136,0.4021,6,1,0.375,0.125,3.3464,70,10,15,95,11.0137,,1.0345,115.732,,,,,,,8,4.6,,,0,0.3,,0.6,0.89,0.6,2.5,1.5,1.5,0,0,0,,,,,3,,,0.5,,,,135.122,62.216,3.0.257
4.1,fuelbed_11135.xml,11135,"Wet flatland 61-100 yr old longleaf pine forest, 9-20 yr mFRI",7.5013,5.2179,6459.7251,3318.2043,1830.743,698.8993,611.8783,10,100.2849,111.0196,165,102.7577,79.0594,2.7705,2.5573,4092.0244,2750.4446,1341.5798,0,0,9,40.6231,102.2905,188,60.2281,85.2421,543,5.4777,6.4298,5.4777,4.5686,4.1958,2.217,8.1225,4.8651,3.41,2.9127,0.1248,0.3725,6,1,0.375,0.1083,3.3225,70,10,15,95,11.0137,,1.0345,115.732,,,,,,,8,4.6,,,0,0.4,,0.55,0.89,0.55,2,1.5,1.5,0,0,0,,,,,2.5,,,0.5,,,,134.122,62.016,3.0.257
4.1,fuelbed_21136.xml,21136,Mesic flatland >100 yr old longleaf pine forest and 9-20 yr mFRI,9.0306,5.6323,5336.6084,3603.4446,407.1603,634.804,691.199,10,120.7305,119.8352,163,45.3801,89.4009,3.0564,2.6863,3285.2485,2986.8789,298.3696,0,0,9,44.8158,107.453,188,66.4443,89.5442,633,6.0102,5.8442,6.0102,4.7465,3.4619,2.306,7.1922,3.3737,2.5023,1.7393,0.3319,0.4311,7.5,1,0.3583,0.1167,3.0846,50,10,15,95,3.2343,,0.4548,76.2047,,,,,,,6,3.66,,,0,0.1,,0.48,0.65,0.5,2.25,1.75,1.75,0,0,0,,,,,2.75,,,2.5,,,,94.9347,43.3573,3.0.257
4.1,fuelbed_21135.xml,21135,Mesic flatland 61-100 yr old longleaf pine forest and 9-20 yr mFRI,10.3351,6.3387,6290.4136,4225.1377,815.0519,559.0251,691.199,12,88.6371,86.8314,202,90.6586,119.5979,3.7683,3.2304,4099.4717,3502.1968,597.2751,0,0,9,55.2535,129.2178,189,54.6128,75.1266,643,6.4296,6.345,6.4296,5.0354,3.5515,2.4276,7.1922,3.4613,2.5228,1.7807,0.3259,0.4162,7.5,1,0.3583,0.1,3.4737,55,15,15,95,3.2343,,0.4548,76.2047,,,,,,,7,4.27,,,0,0.2,,0.4,0.65,0.45,2,1.75,1.75,0,0,0,,,,,2.35,,,2.5,,,,95.2547,43.5123,3.0.257
4.1,fuelbed_41446.xml,41446,"Xeric upland > 100 yr old long-needle pine late-stage herbicide application, >20 yr mFRI",9.0612,8.0376,13582.5938,254.4063,9129.5146,3496.0332,702.6401,13,63.8564,84.6065,202,79.4845,151.6531,1.986,2.2689,6372.2773,210.8762,6161.4014,0,0,9,29.1199,90.7557,185,58.411,119.4154,632,6.0204,9,6.0204,5.6701,3.0207,4.7391,0,2.3086,2.3665,1.6404,0.2169,0.5091,2,2,0.1833,0.125,0.5999,5,80,65,65,1.1024,,,14.2716,,,,,,,0.5,0.2312,,,0,2,,2.97,1.4,4.8,3.75,1.88,1.88,,,,,,,,3,,,,,,,36.4516,9.7514,3.0.257
4.1,fuelbed_41445.xml,41445,"Xeric upland 61-100 yr old long-needle pine late-stage herbicide application, >20 yr mFRI",9.0612,8.0376,13582.5938,254.4063,9129.5146,3496.0332,702.6401,13,63.8564,84.6065,202,79.4845,151.6531,1.986,2.2689,6372.2773,210.8762,6161.4014,0,0,9,29.1199,90.7557,185,58.411,119.4154,632,6.0204,9,6.0204,5.6701,2.9421,4.7391,0,2.1253,2.3335,1.6074,0.2169,0.5091,2,2,0.1833,0.125,0.5999,5,80,65,65,0.882,,,12.8445,,,,,,,0.5,0.2312,,,0,2,,2.97,1.4,4.8,3.75,1.88,1.88,,,,,,,,3,,,,,,,35.0245,9.0379,3.0.257
